owner	photo_id	comment	url
68128273@N00	391872230		
24919119@N00	391455245		
56558072@N00	390543154		
35271040@N00	390006587		
80697520@N00	389798370		
89956062@N00	389703898		
69478200@N00	388986572		
41499436@N00	388306022		
66131572@N00	387928608		
23323281@N00	386437707		
34385941@N00	386228851		
64077973@N00	386149445		
85821264@N00	386004510		
21088294@N00	385535722		
50543475@N00	384940207		
99821426@N00	384794762		
89467593@N00	383980381		
41499436@N00	383966516		
46835472@N00	383646868		
68501852@N00	383624692		
23323281@N00	383490160		
46835472@N00	382367296		
31926668@N00	382259893		
57961782@N00	382032483		
37693636@N00	380688779		
39042220@N00	377745033		
83786678@N00	377319525		
53539320@N00	376959096		
93306489@N00	375344907		
81977844@N00	374549698		
84859972@N00	374357121		
79703590@N00	374210408		
43976131@N00	373975707		
94618672@N00	373570743		
41499436@N00	373489724		
78695167@N00	373004394		
99821426@N00	372908960		
79703590@N00	372486871		
13327486@N00	371996918		
43911978@N00	371764459		
39042220@N00	371097128		
92638943@N00	385516038		
51201321@N00	370610710		
62885316@N00	368409444		
65484951@N00	366466415		
96425387@N00	365732289		
94084884@N00	364397214		
35468149216@N01	363446161		
81977844@N00	362793646		
33049920@N00	362705651		
68128273@N00	362349573		
68128273@N00	362349543		
74543199@N00	361283317		
53584470@N00	359232215		
68128273@N00	357803020		
88859707@N00	356763321		
72245483@N00	306415043		
49445344@N00	352610736		
81977844@N00	342795530		
83343987@N00	342152516		
16355810@N00	338121966		
93124367@N00	336105191		
99821426@N00	329291434		
31928411@N00	326755959		
47266473@N00	324997697		
61815597@N00	324668461		
97541524@N00	322182603		
64459898@N00	320554339		
57044273@N00	319496350		
97462557@N00	318065750		
12966195@N00	318062456		
68497771@N00	317402993		
54503405@N00	317319513		
95587468@N00	317219999		
74636978@N00	316917602		
41008372@N00	316331177		
19689234@N00	315989516		
78855496@N00	315370778		
65484951@N00	314544433		
76489579@N00	314179430		
44281536@N00	314043278		
90532417@N00	313577659		
57604183@N00	312267692		
46835472@N00	311364854		
20832624@N00	311202651		
72825958@N00	310039292		
32618432@N00	309954193		
79969458@N00	307005843		
35468149216@N01	306578665		
68501122@N00	306497048		
91141657@N00	306351421		
91141657@N00	306351098		
68128273@N00	305563891		
23174454@N00	303818648		
21274934@N00	303701828		
96206018@N00	302150337		
64445685@N00	302072159		
62556318@N00	301105876		
72245483@N00	296757548		
81232047@N00	299009319		
63053538@N00	298811804		
65484951@N00	297725741		
50805406@N00	297468771		
46279225@N00	296316589		
72245483@N00	296652312		
40962351@N00	293473020		
99821426@N00	292022189		
79119242@N00	291994381		
59347363@N00	291585713		
55248249@N00	291140634		
97041449@N00	289939071		
72663557@N00	289442780		
81493676@N00	289252722		
57054782@N00	288219178		
93124367@N00	288092425		
99821426@N00	288082060		
94333458@N00	287047178		
98529952@N00	284670193		
87037655@N00	284549827		
94376053@N00	284123059		
65484951@N00	283252248		
21274934@N00	282335385		
89796012@N00	282262743		
39181246@N00	281983144		
90973284@N00	280566346		
69399477@N00	279911307		
89467593@N00	279857894		
68128273@N00	393785020		
17519923@N00	372805928		
54471390@N00	370162396		
95951057@N00	369763373		
62413635@N00	365915876		
86683336@N00	365529167		
86683336@N00	365337968		
62413635@N00	364661445		
15099732@N00	363261190		
22591686@N00	362831424		
44281536@N00	362453989		
35237093608@N01	362117008		
73907854@N00	360651988		
32836690@N00	358770781		
45518301@N00	358197675		
68128273@N00	357967748		
47675104@N00	357920326		
31928411@N00	357682040		
88475853@N00	356752108		
21088294@N00	356640501		
99821426@N00	356615617		
60869038@N00	356550920		
68497771@N00	353672234		
66509211@N00	350944072		
84412257@N00	350200551		
30655306@N00	346397387		
43491628@N00	233171980		
99697066@N00	345904250		
91141657@N00	345418382		
96167312@N00	345072522		
96167312@N00	344753370		
76658203@N00	344068334		
99821426@N00	343679869		
65561698@N00	274902745		
96206018@N00	342721265		
56851178@N00	340667441		
54503405@N00	340267558		
89337568@N00	339712574		
39667268@N00	339015367		
90601170@N00	338597189		
11357899@N00	337512230		
57493810@N00	337328496		
90208638@N00	336226146		
35468149216@N01	336111839		
62413635@N00	335724911		
81977844@N00	335370402		
88761860@N00	335096670		
72931342@N00	334916383		
99821426@N00	334728285		
94393104@N00	334323790		
72603617@N00	332883624		
36295952@N00	332383707		
37063442@N00	332304646		
63765290@N00	331963156		
64542719@N00	331630540		
68128273@N00	330570847		
96153994@N00	330496235		
42875439@N00	329849722		
56148993@N00	329797534		
81977844@N00	329394640		
68128273@N00	327325686		
21088294@N00	327247581		
46835472@N00	327229575		
35237093608@N01	327200370		
63338637@N00	326807047		
16355810@N00	326707129		
62413635@N00	326181246		
26193719@N00	326089631		
79119242@N00	325547346		
12013284@N00	325051183		
54503405@N00	324741207		
92361457@N00	324567952		
22113067@N00	324416885		
88761860@N00	324399455		
80889949@N00	324203686		
42875439@N00	323826500		
42875439@N00	323682983		
90601170@N00	323537774		
39694717@N00	323398641		
46835472@N00	323390241		
66509211@N00	323343783		
66509211@N00	323306177		
57493810@N00	323284342		
23174454@N00	323147770		
96206018@N00	323109408		
31186655@N00	322804602		
68128273@N00	322763022		
91957815@N00	322357768		
46835472@N00	322310678		
68731921@N00	322100634		
45557883@N00	321870502		
81232047@N00	321133255		
99229462@N00	320760537		
69069393@N00	320264426		
99936371@N00	318643409		
11118948@N00	318522251		
45557883@N00	318481018		
37693636@N00	318477729		
60595302@N00	318453637		
29082829@N00	318421336		
35034347810@N01	318372367		
43966056@N00	318351720		
87106671@N00	318101124		
77682508@N00	317971826		
39232976@N00	317966101		
99821426@N00	317889014		
62413635@N00	317807815		
71323387@N00	317749328		
36032216@N00	317378056		
71091608@N00	317327128		
50317895@N00	317232940		
84425893@N00	317225204		
29884567@N00	317134353		
65291836@N00	317030116		
59739896@N00	316777562		
68128273@N00	316564662		
99821426@N00	316025150		
68128273@N00	315449813		
18582753@N00	315287290		
57044273@N00	315007575		
41894148105@N01	315007494		
45618999@N00	314884447		
53821236@N00	314873177		
97931322@N00	314739483		
30364796@N00	314564399		
50212285@N00	314391931		
24683193@N00	313395631		
41499436@N00	313088690		
41499436@N00	313088693		
26525414@N00	312798319		
20832624@N00	312299999		
42875439@N00	312061356		
29983242@N00	311828882		
96206018@N00	311264295		
33168467@N00	311251217		
80358747@N00	310956859		
61966933@N00	310896972		
68128273@N00	310891179		
11073967@N00	310470375		
14158619@N00	309821927		
62412889@N00	309650501		
96206018@N00	309598978		
62413635@N00	309560495		
99323105@N00	309244143		
35297779@N00	308774306		
96794363@N00	308704991		
41571922@N00	308205997		
62182009@N00	307976246		
31386778@N00	307852334		
81977844@N00	307044531		
64077973@N00	307019280		
48413183@N00	306681546		
41897218@N00	306552530		
62413635@N00	306466171		
91141657@N00	306351223		
39232976@N00	306254756		
83949159@N00	306133238		
22113067@N00	306040347		
64851353@N00	305993184		
64077973@N00	305383822		
64077973@N00	305274200		
30703875@N00	305178425		
97225031@N00	305117406		
99948504@N00	304842328		
20848369@N00	304453690		
23326428@N00	304433702		
31186655@N00	303957568		
65809146@N00	303667537		
94829565@N00	303652970		
96808101@N00	303630840		
44281536@N00	303412304		
45557883@N00	303366346		
41486604@N00	303310631		
53821236@N00	302964384		
29298007@N00	302840383		
14509648@N00	302740416		
50236039@N00	302331339		
37187306@N00	301963506		
93124367@N00	301905931		
19073897@N00	301746481		
19073897@N00	301746402		
55064893@N00	301471316		
36301433@N00	301443999		
32836690@N00	301272087		
79119242@N00	301145897		
79119242@N00	301135395		
21716235@N00	300670334		
21988298@N00	300633036		
55743087@N00	300618718		
55743087@N00	300618652		
45509092@N00	300466848		
90755642@N00	300018570		
45509092@N00	299864945		
52457353@N00	299852652		
79119242@N00	299826217		
72603617@N00	299496210		
66509211@N00	299399948		
29454780@N00	299294670		
78608145@N00	299205780		
26847679@N00	298983872		
66509211@N00	298963215		
60567552@N00	298779313		
53539320@N00	298758744		
22113067@N00	298639753		
30242710@N00	298483691		
66509211@N00	298403710		
99821426@N00	297745842		
31186655@N00	297595394		
87037655@N00	297286936		
46835472@N00	297269835		
26137455@N00	297023862		
65561698@N00	296984369		
66128641@N00	296939485		
32836690@N00	296783148		
33608438@N00	296344897		
37467724@N00	296168298		
31186655@N00	295817310		
37675564@N00	295568680		
46863709@N00	295536691		
41314847@N00	278903891		
99821426@N00	294677477		
96808101@N00	293990023		
96808101@N00	293864834		
96808101@N00	293864847		
48600072322@N01	293474634		
96206018@N00	293093023		
81977844@N00	293072193		
44281536@N00	292935850		
13245866@N00	292363724		
19713762@N00	292245323		
18313709@N00	291734707		
21088294@N00	291377556		
31186655@N00	291193739		
31186655@N00	291192969		
45618999@N00	290671671		
96206018@N00	290597260		
81158738@N00	290515168		
44509316@N00	290438976		
64077973@N00	290195660		
86523575@N00	290000047		
81977844@N00	289543947		
46835472@N00	289529323		
29943596@N00	289354924		
81493676@N00	289252720		
65427064@N00	288924892		
65427064@N00	288923948		
65427064@N00	288866281		
42875439@N00	288398475		
42875439@N00	288398474		
25117358@N00	288118445		
59762168@N00	287916441		
60191926@N00	287897834		
31186655@N00	287864646		
30779741@N00	287837101		
96206018@N00	287741552		
41499436@N00	287682963		
81158738@N00	287669626		
26137455@N00	287303907		
64848937@N00	287094251		
92638943@N00	287054325		
53045528@N00	286907063		
46258685@N00	286797291		
67856797@N00	286729567		
92077359@N00	286669322		
39181246@N00	286599689		
86718660@N00	286204463		
41008372@N00	286034683		
61815597@N00	285888422		
45618999@N00	285803911		
45518301@N00	285697626		
42591227@N00	285310366		
64077973@N00	285221948		
19689234@N00	285150767		
97225031@N00	284964350		
92962449@N00	284900095		
91865707@N00	284859057		
30779741@N00	284858242		
68128273@N00	284759514		
87584208@N00	284693633		
22767170@N00	284587031		
33553483@N00	284577390		
65573078@N00	284237133		
94376053@N00	284131846		
50212285@N00	283956254		
10606286@N00	283780334		
86523575@N00	283070025		
39748175@N00	283069334		
86523575@N00	283063114		
87578414@N00	282907770		
31186655@N00	282810834		
64077973@N00	282769628		
27828934@N00	282619417		
28197931@N00	282476786		
35237093608@N01	282406146		
53415077@N00	282378399		
93124367@N00	282024486		
61966933@N00	281967277		
96425387@N00	281928557		
48600072322@N01	281897244		
54883259@N00	281835999		
68128273@N00	281765041		
64077973@N00	281684924		
40215398@N00	281670639		
24385404@N00	281610372		
89936228@N00	281478941		
63657451@N00	281438804		
11118948@N00	281433683		
41228951@N00	281240826		
29943596@N00	281004297		
61664248@N00	280964863		
81658012@N00	280946035		
96739927@N00	280931004		
42875439@N00	280731189		
50782763@N00	280730566		
50212285@N00	280693247		
99106253@N00	280581228		
87578414@N00	280355270		
86061722@N00	280205489		
64459898@N00	280203534		
42274468@N00	280153694		
18582753@N00	280089890		
61815597@N00	279974626		
81158738@N00	279803118		
29298007@N00	279776610		
35237093608@N01	263467015		
71865026@N00	262808496		
59983568@N00	262443943		
35499143@N00	261614482		
68128273@N00	254961756		
85444511@N00	251020399		
99864595@N00	250912662		
30779741@N00	249667518		
19689234@N00	249327954		
35468149216@N01	248544617		
89467593@N00	248127310		
57044273@N00	248124290		
81977844@N00	243326015		
35468149216@N01	242625827		
16282689@N00	242609725		
51035587796@N01	242773621		
96206018@N00	239082724		
34435405@N00	238755765		
81977844@N00	235036169		
54822669@N00	232595851		
35468149216@N01	232235441		
82834642@N00	230986228		
42431497@N00	229875292		
31928411@N00	228805565		
98753414@N00	228629518		
81977844@N00	227216600		
69863636@N00	226323417		
75008966@N00	226065257		
68128273@N00	222719706		
79119242@N00	220260888		
35468149216@N01	219863496		
64077973@N00	219623872		
19689234@N00	219093070		
79863631@N00	219009717		
81977844@N00	218452625		
27952331@N00	216160329		
89467593@N00	213496399		
35468149216@N01	213101595		
81977844@N00	212632277		
89467593@N00	209498448		
89467593@N00	208921705		
19689234@N00	205988298		
19689234@N00	205988301		
48114448@N00	204768583		
81977844@N00	203982065		
47266473@N00	203492489		
23636077@N00	198279913		
23636077@N00	198141943		
89467593@N00	197057775		
57578033@N00	196590611		
92638943@N00	196014628		
41499436@N00	192892171		
19689234@N00	189983231		
19689234@N00	189983236		
19689234@N00	189974578		
77925739@N00	189290750		
36558290@N00	187456431		
41499436@N00	186479015		
81977844@N00	180772858		
60897348@N00	180503409		
13588395@N00	179841914		
53243245@N00	177792935		
35468149216@N01	175668113		
68898571@N00	174547136		
40663355@N00	174487818		
81421684@N00	171124762		
81977844@N00	170610290		
81977844@N00	167948766		
35468149216@N01	167931392		
81977844@N00	166058205		
81977844@N00	166057672		
35468149216@N01	165948282		
69438261@N00	164909531		
69438261@N00	164111503		
26631314@N00	157941649		
81977844@N00	157269676		
16282689@N00	155147485		
35468149216@N01	155089502		
35271040@N00	153609290		
40644480@N00	151692043		
79119242@N00	149995697		
40644480@N00	149751520		
34743615@N00	142551267		
35499143@N00	142394401		
19869855@N00	140350877		
58148714@N00	137450277		
70318741@N00	137167888		
97012064@N00	136493345		
35468149216@N01	136123643		
35271040@N00	135912481		
91141657@N00	135287745		
81977844@N00	134542997		
59762168@N00	134398432		
70644508@N00	134334261		
35271040@N00	132363240		
76345376@N00	132305274		
35499143@N00	127364376		
91141657@N00	125636137		
87273187@N00	121609713		
35499143@N00	119758961		
93698692@N00	119519578		
35499143@N00	111433434		
87926401@N00	108548222		
86683336@N00	107866158		
38157233@N00	103405536		
27697568@N00	99359670		
90539103@N00	99019111		
77925739@N00	95657305		
69888030@N00	91948313		
83029300@N00	91789461		
65484951@N00	87599870		
35468149216@N01	84028611		
35237093608@N01	74656288		
35761902@N00	74503718		
72603617@N00	74373446		
82075546@N00	73580839		
11563149@N00	65149991		
38273190@N00	62813822		
99864595@N00	59378950		
35237093608@N01	57738627		
49802125@N00	56801365		
19664272@N00	56097491		
46835472@N00	54563166		
34743615@N00	53607505		
65762627@N00	52640201		
40384365@N00	52240213		
34078440@N00	49117493		
61108991@N00	48207274		
62929416@N00	42216931		
58902692@N00	36304224		
65484951@N00	33049254		
20532904@N00	31067735		
52759937@N00	30879772		
80358747@N00	29715669		
92063140@N00	27493968		
23636077@N00	23478162		
65484951@N00	16023088		
95046833@N00	13326818		
40962351@N00	9545286		
65484951@N00	6405061		
95046833@N00	5695905		
95046833@N00	5449103		
40962351@N00	5419409		
62346536@N00	4862062		
48114448@N00	4255656		
98414097@N00	3752770		
43821529@N00	263806240		
68128273@N00	263677232		
16099490@N00	263480341		
13954091@N00	263417127		
21339527@N00	263359361		
44124337679@N01	262746290		
92638943@N00	262574992		
59744079@N00	262527127		
85279909@N00	261123751		
22876654@N00	260906470		
74166334@N00	260719192		
88761860@N00	260257148		
83949159@N00	260182010		
29884567@N00	260130029		
56148993@N00	259416227		
74951227@N00	258039870		
41615724@N00	257562814		
41499436@N00	255761894		
81158738@N00	255334490		
79119242@N00	255234832		
95729145@N00	255088104		
71086419@N00	253834033		
81977844@N00	253684565		
91865707@N00	253511026		
89467593@N00	253462424		
53415077@N00	253330237		
69069393@N00	253090831		
65484951@N00	252924532		
65484951@N00	252924535		
41499436@N00	251799737		
53415077@N00	251635123		
49428126@N00	251624676		
45618999@N00	251155803		
85042018@N00	250986500		
57833357@N00	250346988		
41499436@N00	250329828		
51795913@N00	250301751		
30779741@N00	249667514		
40317116@N00	249372816		
93306489@N00	248918175		
93306489@N00	248918096		
91098512@N00	247150970		
26977653@N00	246433268		
81692512@N00	244458899		
89467593@N00	242238190		
64077973@N00	242062106		
81735599@N00	241568970		
81735599@N00	241567534		
86718660@N00	240993689		
96206018@N00	240502241		
15099732@N00	240241672		
91865707@N00	239610680		
96206018@N00	238187076		
81977844@N00	237870206		
31186655@N00	237246301		
66531882@N00	236687685		
30703875@N00	236539899		
82075546@N00	236251015		
81158738@N00	235930102		
18582753@N00	235147283		
45346381@N00	233805564		
43711661@N00	233649872		
63003204@N00	230441150		
41499436@N00	229849796		
59762168@N00	229383475		
79119242@N00	228820024		
29025391@N00	228431436		
45618999@N00	228222502		
86683336@N00	227516311		
86683336@N00	227516313		
82075546@N00	227236370		
68281609@N00	226104238		
35468149216@N01	225304948		
74543199@N00	224135856		
68128273@N00	223095814		
12966195@N00	219564823		
81232047@N00	218219521		
51035746242@N01	218208343		
42978996@N00	215914060		
12966195@N00	215350524		
43517501@N00	214759370		
41499436@N00	214438257		
41499436@N00	214005201		
41499436@N00	214005202		
61388722@N00	214001347		
89358558@N00	213337877		
41499436@N00	213010307		
94996741@N00	212960430		
47266473@N00	212462983		
45398532@N00	212298806		
41499436@N00	211758515		
68128273@N00	211575602		
15604865@N00	211335876		
62413635@N00	210986355		
98754885@N00	209323180		
46206064@N00	207910141		
85444511@N00	206804407		
65484951@N00	206475531		
86683336@N00	204917554		
74602983@N00	203478906		
82075546@N00	202710640		
96596853@N00	202547609		
47266473@N00	201007541		
21698137@N00	200906329		
35237093608@N01	200130621		
29082829@N00	199475276		
63974928@N00	199035242		
96739927@N00	198837067		
41499436@N00	198675554		
68128273@N00	198649773		
68128273@N00	198520639		
50205436@N00	198457943		
44124379481@N01	198409708		
49683582@N00	196812036		
41499436@N00	196770049		
98897972@N00	196184623		
30703875@N00	195718847		
81658012@N00	195207016		
51974339@N00	195193694		
79119242@N00	194812550		
29025391@N00	194607404		
36216683@N00	194029230		
99851582@N00	193645092		
79119242@N00	193070423		
22113067@N00	192758674		
65484951@N00	191309450		
35237093608@N01	190604901		
31928411@N00	190365725		
41499436@N00	189516983		
48365968@N00	187903356		
73551797@N00	187470898		
36558290@N00	187455504		
99626302@N00	187226020		
64077973@N00	186156179		
36215745@N00	185556424		
96206018@N00	185154813		
92313822@N00	184127519		
43861125@N00	183574822		
35344372@N00	182933751		
79119242@N00	182927031		
96206018@N00	179867844		
82133406@N00	178906926		
41486604@N00	177659831		
75238837@N00	177657286		
92638943@N00	176536263		
33584780@N00	175522843		
92638943@N00	175049750		
31926668@N00	174952959		
12013284@N00	174894987		
93306489@N00	174001944		
85709121@N00	172874393		
53733535@N00	172311994		
35237093608@N01	171698027		
79119242@N00	171386477		
81857338@N00	171281250		
96043139@N00	169991590		
35237093608@N01	168728747		
53415077@N00	166753032		
41442747@N00	166489590		
11118948@N00	165030991		
22094630@N00	164819797		
63974928@N00	162629213		
69438261@N00	162559712		
22094630@N00	162494473		
22094630@N00	162284856		
68128273@N00	160695423		
68898571@N00	158836553		
59765038@N00	158146227		
45557883@N00	156394239		
12966195@N00	153110524		
35271040@N00	153088341		
41228951@N00	153061250		
69795268@N00	152148353		
21088294@N00	148158192		
65746521@N00	147720984		
93306489@N00	147483904		
93306489@N00	147483739		
18522338@N00	146850350		
45557883@N00	145650849		
45618999@N00	144951587		
45618999@N00	144134162		
42431497@N00	143912487		
78634834@N00	142382905		
79119242@N00	142272180		
53775056@N00	141569020		
96206018@N00	141080679		
74543199@N00	139501574		
41228951@N00	137214615		
53415077@N00	136026517		
86683336@N00	135410191		
41228951@N00	135331206		
12966195@N00	134861233		
86683336@N00	134605872		
12966195@N00	134421551		
53415077@N00	134303844		
26137455@N00	134291170		
65484951@N00	133280380		
35237093608@N01	131659119		
79119242@N00	130600253		
23402054@N00	130425666		
82075546@N00	130008835		
82075546@N00	130007191		
82075546@N00	130007194		
94996741@N00	129165126		
74066432@N00	128413632		
65674629@N00	124467233		
35237093608@N01	123588878		
12406073@N00	122729949		
91811387@N00	122374740		
93698692@N00	120055223		
14098381@N00	119522654		
58127334@N00	119493809		
93306489@N00	118332059		
76159845@N00	116033555		
57453350@N00	115705222		
96273649@N00	115241374		
42875439@N00	114888943		
74066432@N00	114123680		
76489579@N00	112930797		
60056279@N00	112830363		
70212500@N00	112625769		
53576007@N00	111946613		
58746120@N00	111811048		
58143674@N00	111260451		
66326365@N00	108936502		
76562611@N00	108220140		
10512161@N00	101471792		
86683336@N00	97035556		
53415077@N00	94544217		
16062610@N00	89761141		
98375241@N00	82487236		
65484951@N00	80479586		
42102565@N00	79343805		
77682508@N00	73671799		
91811387@N00	72451737		
88551760@N00	69919818		
88551760@N00	66800856		
38273190@N00	66443595		
41657824@N00	65214683		
53415077@N00	60332008		
34964115@N00	58412029		
34743615@N00	58079404		
35471303@N00	57242419		
65484951@N00	55351996		
53415077@N00	54564628		
79119242@N00	54163862		
35237093608@N01	54147349		
79119242@N00	53569317		
50914164@N00	53520469		
88418709@N00	53058246		
79119242@N00	52260450		
67393194@N00	51786729		
79119242@N00	51701159		
79119242@N00	49845602		
44124338931@N01	48139978		
34743615@N00	46951159		
43935392467@N01	46694004		
89757217@N00	44780519		
67856797@N00	44447575		
35126765@N00	43167936		
26779475@N00	35113317		
31659795@N00	32549065		
23636077@N00	28153621		
23636077@N00	28153543		
51675783@N00	25173084		
65484951@N00	24829717		
18975405@N00	22036399		
65484951@N00	21394312		
65484951@N00	20392762		
53415077@N00	17259167		
65484951@N00	16023492		
65484951@N00	16023277		
65484951@N00	16023089		
65484951@N00	16023087		
41008372@N00	15613399		
23636077@N00	13661314		
41918401@N00	11764422		
65484951@N00	10765254		
19664272@N00	9291510		
65484951@N00	7651850		
65484951@N00	5766695		
65484951@N00	5766529		
65484951@N00	5766521		
65484951@N00	5766527		
65484951@N00	4735701		
13772240@N00	4609788		
74530248@N04	51443176220		
96914608@N07	51389989341		
190279910@N02	51353281639		
95276574@N05	51352651629		
116685283@N05	51352657420		
136302880@N03	51324097846		
49582885@N05	51259201531		
142521938@N06	51250520512		
56996642@N05	51245615128		
83917938@N02	51236508320		
95276574@N05	51229256190		
95276574@N05	51209375407		
93754154@N03	51189834930		
95276574@N05	51165219043		
74530248@N04	51143740362		
37946286@N06	51139909414		
188974870@N04	51078582138		
49582885@N05	50979248701		
95276574@N05	50958821157		
142521938@N06	50945567013		
93754154@N03	50945416663		
23943172@N05	50916930973		
191995678@N05	50917291872		
95276574@N05	50908565768		
83917938@N02	50907733931		
191995678@N05	50906829931		
125470110@N03	50892184702		
56996642@N05	50876175212		
116685283@N05	50868458343		
96914608@N07	50865757001		
136302880@N03	50858402663		
140106078@N08	50847455188		
90306674@N00	50823854037		
41746825@N03	50814099677		
49582885@N05	50812718843		
116685283@N05	50806073896		
93754154@N03	50802836397		
150808778@N08	50795020572		
132633303@N08	50782067197		
59192203@N00	41566211001		
49582885@N05	50746990157		
116685283@N05	50738241838		
78921446@N02	50699339923		
49582885@N05	50686666522		
116685283@N05	50685089693		
57235983@N05	50653487698		
134982239@N07	50652682361		
116685283@N05	50644343157		
83917938@N02	50623854011		
96914608@N07	50610179532		
56996642@N05	50607724922		
59192203@N00	33499280433		
142521938@N06	50583864242		
75445415@N02	50575888011		
116685283@N05	50575475656		
61495861@N00	50490142337		
96914608@N07	50452483846		
22736422@N03	50416396461		
116685283@N05	50388384366		
130987245@N06	50370254613		
116685283@N05	50369808308		
61495861@N00	50355906343		
65552649@N08	50350991481		
49582885@N05	50348827382		
56996642@N05	50342926643		
116685283@N05	50336418677		
74530248@N04	50310444166		
49582885@N05	50286308117		
142521938@N06	50232303318		
49582885@N05	50231953193		
59385081@N04	50225474651		
138147510@N07	50223514606		
46185020@N02	50209404088		
107055202@N02	50194809566		
83917938@N02	50162216387		
72664797@N05	50128803326		
153622489@N02	50097763692		
116685283@N05	50077995391		
95276574@N05	50074759871		
188224331@N03	50074189156		
116685283@N05	50067842377		
49582885@N05	50061928391		
150808778@N08	50049894981		
56996642@N05	50031977667		
150808778@N08	50012434801		
116685283@N05	50004364897		
57235983@N05	49977117331		
95276574@N05	49974565886		
49582885@N05	49970125026		
97941653@N05	49951681172		
148749675@N08	49923052927		
123472362@N05	49884257897		
49582885@N05	49854843611		
56996642@N05	49849085732		
96914608@N07	49837506698		
95276574@N05	49832593058		
74530248@N04	49826470111		
146029710@N03	49816323492		
96914608@N07	49814352772		
95276574@N05	49801531923		
41746825@N03	49792773381		
93754154@N03	49772489382		
116685283@N05	49768013266		
95276574@N05	49743692577		
96914608@N07	49738810338		
75445415@N02	49730310483		
87386709@N02	49727622451		
99996700@N06	49725190971		
142521938@N06	49679810577		
57235983@N05	49656209883		
95276574@N05	49627743927		
116685283@N05	49608012506		
56996642@N05	49606963941		
96914608@N07	49603720386		
130987245@N06	49587020592		
150808778@N08	49583231071		
59385081@N04	49579042287		
153622489@N02	49724344881		
136252934@N06	49545257171		
96914608@N07	49532694448		
17092506@N00	49515522241		
125717039@N03	49501828786		
74530248@N04	49491301177		
57235983@N05	49485890182		
116685283@N05	49475892738		
56996642@N05	49475172806		
57235983@N05	49465542643		
150808778@N08	49460595936		
184955418@N05	49423459566		
57235983@N05	49416842103		
49582885@N05	49351608702		
49582885@N05	49339571571		
142116867@N06	49389520803		
95276574@N05	49367120111		
147666959@N02	49361004836		
57235983@N05	49319298137		
83917938@N02	49251810178		
10172888@N07	49157992486		
95276574@N05	49123793822		
136252934@N06	49118507801		
116685283@N05	49113973497		
56996642@N05	49112449068		
150808778@N08	49109264583		
83917938@N02	49088599803		
22736422@N03	49084775122		
126530524@N05	49074360911		
74530248@N04	49068570726		
83917938@N02	48972937971		
37845580@N08	48956914222		
23943172@N05	48940843558		
93754154@N03	48940943071		
144892882@N03	48886730398		
116685283@N05	48851113207		
142116867@N06	48834702738		
132633303@N08	48825538243		
57235983@N05	48811652771		
116685283@N05	48780513352		
57235983@N05	48776578076		
26479542@N04	48776083586		
99996700@N06	48764962306		
137881606@N03	48705504366		
26479542@N04	48684689707		
142318427@N05	48641343811		
116685283@N05	48615671077		
152693800@N03	48605514227		
116685283@N05	48451800446		
142521938@N06	48395595526		
27917835@N08	48355288836		
56996642@N05	48335115597		
57235983@N05	48268707496		
59385081@N04	48212741371		
116685283@N05	48167446737		
100581221@N05	48069591162		
142521938@N06	48068018888		
157732954@N08	48031193757		
56996642@N05	48010429081		
96914608@N07	47998619981		
74530248@N04	47976493716		
116685283@N05	47964542943		
56996642@N05	47941497323		
130987245@N06	40927241123		
10172888@N07	33986402618		
99996700@N06	47858004301		
43886382@N03	40881457783		
116685283@N05	46861934985		
49582885@N05	49600427282		
116685283@N05	33853280718		
150808778@N08	47674802171		
142521938@N06	40656763353		
132633303@N08	33562622968		
54039841@N00	33511536138		
46185020@N02	47359759671		
96914608@N07	46603043514		
30206755@N02	40324760463		
57235983@N05	32204809587		
148749675@N08	47066308281		
57235983@N05	46948390172		
161711921@N07	32052088287		
155149335@N08	32011133937		
99996700@N06	46920668771		
49582885@N05	46872161961		
138386526@N03	45952728375		
69205775@N06	45914929674		
97941653@N05	31630075007		
96914608@N07	31555948447		
148749675@N08	46432803431		
80669397@N04	45694199404		
93387132@N08	46365078422		
83917938@N02	45626918654		
46185020@N02	44526247020		
58149411@N04	45422596335		
138386526@N03	31380499017		
150704314@N05	31373688167		
93754154@N03	46302949841		
146029710@N03	46217803842		
27976856@N02	45321929205		
138386526@N03	46139467361		
125717039@N03	31959887328		
96914608@N07	31951860838		
22729253@N06	30871104187		
10172888@N07	31867615628		
134817076@N02	45712642031		
55684318@N00	43833659580		
143564237@N03	43791006210		
58797275@N04	31721083118		
146029710@N03	44653947905		
51481578@N07	30597790337		
26479542@N04	45367257651		
51481578@N07	30327240357		
49582885@N05	44412838994		
130556812@N04	44188640765		
138386526@N03	31196348318		
116685283@N05	44284314784		
135404134@N02	44797695252		
80669397@N04	42969270280		
150948125@N03	43974310114		
140106078@N08	44690840261		
59385081@N04	44533401622		
130556812@N04	29515247907		
140106078@N08	43727294394		
43886382@N03	43412922464		
55684318@N00	30150719948		
74530248@N04	42973181385		
78075147@N02	43823534861		
93367595@N04	41978579540		
56996642@N05	43751427621		
105013523@N02	42840956245		
61495861@N00	43026333804		
148175052@N04	29859822288		
56996642@N05	29811515448		
55684318@N00	29664175148		
138386526@N03	28576159207		
75445415@N02	42714266624		
79441403@N08	42431719885		
94890009@N05	29446904918		
96914608@N07	42398406695		
38249006@N07	43184178732		
